id,from,to,subject,body,is_spam,is_event,tone,summary,agenda,Email,Event,Date and time,Venue
92.0,pollardkaren@case-green.biz,paulacollins@potts.com,Congratulations! You've won a prize!,Decide surface land figure no. Capital oil forget and method. Technology almost government boy direction summer him. Click here now!!!,True,False,,,,,,,
93.0,davidwilliams@roberts-meza.com,blynch@gmail.com,Team meeting tomorrow,"Hi team,

We have a scheduled meeting on Tuesday, 20 May 2025 at 20:51:12 in Powellport office. Please prepare the project updates.

Regards,
Duane Carter",False,True,,,"Meeting: Team meeting tomorrow
Date: 17 May 2025
Time: 16:40:49
Location: New Jennifer
Organizer: Rachel Owens",,,,
94.0,smithann@gmail.com,mfrost@fritz-guzman.org,Casual check-in,Though teacher focus traditional. Daughter base author accept safe would. News miss way pick along similar next. Air return turn range. Environmental least them trouble. Election street test figure.,False,False,urgent,Project paper ago can idea yeah involve.,,,,,
95.0,armstrongmichele@castaneda.com,alogan@gmail.com,Client call scheduled,"Hi team,

We have a scheduled meeting on Monday, 19 May 2025 at 05:35:46 in Castroshire office. Please prepare the project updates.

Regards,
Shelby Freeman",False,True,,,"Meeting: Client call scheduled
Date: 16 May 2025
Time: 06:45:55
Location: Lake Sierraville
Organizer: Regina Griffith",,,,
96.0,gonzalezjames@donaldson-harris.com,alexandraoliver@yahoo.com,Feedback on your presentation,Level win record character travel professor. Property discover once save interview agreement. Discover or leave allow network leader. Nearly smile happen. Approach seven break after. Require window fall play wear base office. Summer page show firm apply use.,False,False,neutral,Bag program art live value fly audience without others dog politics.,,,,,
97.0,aaron06@yahoo.com,kanenicole@richards.com,Update on the latest codebase,Generation born read use music concern. Poor before seem outside white lose tree. Specific would arm painting again be. Ago there floor today food sell very. Marriage wind step how create hand hit. Hospital product record floor away civil worry. Reveal whole argue return term. Perform oil feel door upon condition particular.,False,False,casual,Child behavior become down not be difficult line provide there ground strategy war standard.,,,,,
98.0,amy86@hotmail.com,dunlaptraci@willis.com,Weekly newsletter,Production mouth main land clear action term. Financial eye mind sort. Moment who on. Bill southern rate. Improve become impact check return story politics. Eye mouth recognize including leader short. Reflect Mr necessary again we by work. Save this there thought low. Guess wife likely occur reflect.,False,False,informative,Close scientist cause lay discussion in record.,,,,,
99.0,stephanie25@reilly-davidson.com,knightcarla@gmail.com,Thank you for your support,Rest allow arrive hospital difficult happen top. Game seven position interview campaign often pass. Then decade at thank within early writer. Program ten very perform. Strategy structure quite party former wide. Cover home subject range practice sport oil box. Factor performance pick service skill. Society method friend along idea member sign.,False,False,casual,Yet blood along even another view catch view economic six system against common she production prevent.,,,,,
100.0,tanyapowell@yahoo.com,quinngabrielle@burns.info,Feedback on your presentation,Finally nice final table soon sometimes. Across role situation thank whether recent. Answer enjoy traditional over fill word happy. Station I expert. Month huge their read into body. Business issue be. Word house nearly either only college ground.,False,False,neutral,Adult themselves floor voice woman city may artist official stand let allow former somebody.,,,,,
101.0,lbrown@mason.info,huangjeanne@bailey-holt.com,Weekly newsletter,Drug beyond list how. Space attention heart cut maybe. Soon end how late. Lay produce as him. Or after treat executive since green senior admit. Subject you thank carry many letter. Work life tend despite. Figure power maintain when reason.,False,False,casual,Produce member how thought later today yet blue economic rate feel understand use field.,,,,,
102.0,jacquelinefisher@hotmail.com,david40@hotmail.com,Feedback on your presentation,Home financial imagine amount pretty huge hard. Baby until while seven forget shoulder herself. Side start draw past vote. Should itself we. Message personal sit style animal. Quality he month pull.,False,False,informative,Old seek young could surface quality future morning represent a million perhaps.,,,,,
103.0,cartererika@choi.biz,harringtondavid@mills.info,Project kickoff - Monday,"Hi team,

We have a scheduled meeting on Sunday, 18 May 2025 at 03:27:56 in Port Russellberg office. Please prepare the project updates.

Regards,
Renee Baker",False,True,,,"Meeting: Project kickoff - Monday
Date: 19 May 2025
Time: 07:55:36
Location: New Joshualand
Organizer: Jonathan Lyons",,,,
104.0,wsanchez@hotmail.com,seanhamilton@taylor.com,Weekly newsletter,My positive soldier land. Drug discuss watch occur report expect artist. Work week out move determine project say. Painting find step. Ability war direction foreign war energy. Southern policy participant company relate. Tonight better relate design image. Authority interview have sport. Smile protect inside interesting.,False,False,urgent,See than animal when staff hope family environmental rise plant but.,,,,,
105.0,atkinsonronald@nunez-mills.info,fjohnson@burns.com,Feedback on your presentation,Bill director happy hot a yet assume. Us number move animal man seem work. Student market number task. Country individual east nothing month. Voice until trial eye scene. Hand go mention itself book.,False,False,neutral,Never important manager environmental dinner staff yet list guy throughout my magazine range expect customer.,,,,,
106.0,wrightmiguel@hotmail.com,robinsonchristopher@yahoo.com,Congratulations! You've won a prize!,Catch record prove door claim over heavy radio. Join option home become together across score. Beat agreement girl development American. Click here now!!!,True,False,,,,,,,
107.0,tammy26@hotmail.com,fcunningham@mcgee.com,Planning session - Room 204,"Hi team,

We have a scheduled meeting on Sunday, 18 May 2025 at 12:31:17 in Lake James office. Please prepare the project updates.

Regards,
Mary Martin",False,True,,,"Meeting: Planning session - Room 204
Date: 15 May 2025
Time: 05:42:45
Location: West Trevor
Organizer: Jessica Brown",,,,
108.0,meredithoconnor@jordan.net,michaelalvarez@gmail.com,Thank you for your support,Majority information range. Information see result where. Structure street interesting city mouth defense. Teach old performance dream. Audience sister maintain former activity game day. Result research whether national natural treatment. Sing listen rate. Realize no laugh nor. Fear myself some development model lawyer.,False,False,urgent,Guy soldier firm product identify husband out case.,,,,,
109.0,pamela47@hotmail.com,lisa30@yahoo.com,Thank you for your support,Game item miss whether great society century. Modern south new its much western almost. Box six really live sell sense. National discover clearly record. Player page world she system someone avoid.,False,False,casual,Before learn nice fly sometimes class white music wait since least maintain include mention.,,,,,
110.0,pamela24@hotmail.com,staceyporter@diaz.net,Weekly newsletter,Develop area there ground. Firm yard turn watch miss compare scientist line. Draw firm you themselves try Republican practice forget. Respond pass near from. Many explain may visit much agreement. Enter receive field argue travel.,False,False,neutral,Entire quickly girl marriage home simply within bad thing protect here trial most.,,,,,
111.0,micheleneal@yahoo.com,stoneanna@mayer.info,Thank you for your support,Collection write small draw possible move sea similar. Seat college something sea quite. Range property my perhaps. Sense speak woman add computer. Would section rather since until particular. Necessary affect age letter over serious. Heavy act cup performance clear although would. Report boy under choice risk.,False,False,informative,Tax movie weight he would without professional true keep list have management.,,,,,
112.0,taylorcalvin@hotmail.com,mschultz@howard.info,Casual check-in,Detail as above let six simply. Work late hope address tax decision artist water. Bed along those until. Our remember sit box movie always.,False,False,informative,Majority hair see happy hour to line eye my federal seek boy.,,,,,
113.0,joshua41@gmail.com,victor28@hines-anderson.biz,Casual check-in,Town throughout table process contain pull. Work yourself boy these off. Easy authority provide ground research never case ok. Reach certain hope single. Become arm best just standard cause. School art technology share section maybe authority. Large foot arm summer decade top meeting evidence.,False,False,neutral,Along lawyer attention since message a your security open adult.,,,,,
114.0,williamleach@ramirez.com,amandarodriguez@gmail.com,Client call scheduled,"Hi team,

We have a scheduled meeting on Saturday, 17 May 2025 at 23:50:58 in North Ricardofort office. Please prepare the project updates.

Regards,
Erik Santiago",False,True,,,"Meeting: Client call scheduled
Date: 19 May 2025
Time: 15:11:34
Location: Sharonstad
Organizer: Tiffany Mills",,,,
115.0,ojohnson@gmail.com,bkane@yahoo.com,Limited time offer!!!,Defense million sea common either cut. Far especially above agreement daughter less recognize before. Pattern seek truth. Up month technology continue beautiful. Art citizen find rule change between. Click here now!!!,True,False,,,,,,,
116.0,omorgan@gmail.com,hayesclifford@yahoo.com,Update on the latest codebase,Herself plan benefit want follow. Share example task worry stage drive PM in. With mother approach mind next term. Break station almost specific learn live worker. Strategy according left agreement could. Save view series ago small charge consider. Exactly white easy television yourself I.,False,False,informative,Near whose beat blue nearly expert director different factor often tax physical American offer.,,,,,
